id,Title,Year,upc
88906,"Mummy's Hand, The",1940,24791600000000
61321,Munich,2005,2519204777
182198,"Munster's Scary Little Christmas , The",1996,2519501558
14693,Muppets from Space,1999,4339638091
21506,Muppets Take Manhattan,1984,4339638092
88925,Murder Ahoy,1964,1256967931
9128,Murder at 1600,1997,883929104642
88936,Murder at the Gallop,1963,1256967932
24061,Murder by Death,1976,4339607934
9665,Murder By Numbers,2002,883929091119
9232,Murder in the First,1995,88392932126
347600,Murder In Three Acts,1986,Scraping failed
222802,Murder Most Foul,1964,1256967934
88955,Murder on Approval,1956,64482714752
88932,Murder She Said...,1962,1256967935
347602,Murder With Mirrors,1985,Scraping failed
8771,"Murder, Inc.",1960,2454324272
10041,"Murder, My Sweet",1944,5393967542
88966,Murderers' Row,1966,24822100000000
14082,Muriel's Wedding,1994,3139813881
494870,Murph: The Protector,2013,1313261404
15482,Murphy's Romance,1985,43396064997
33233,Murphy's War,1971,97360804720
15471,"Muse  , The",1999,4400449992
128111,Music and Lyrics,2007,883929181506
9156,"Music Man, The",1962,883929095810
205208,"Music Never Stopped, The",2011,3139814039
10645,Must Love Dogs,2005,1256959345
646687,Mutant World,2014,4339645797
10971,Mutiny on the Bounty,1935,88392918972
7082,My 5 Wives,2000,1223610806
774694,My Best Friend,2016,79601980539
142434,My Best Friend's Girl,2008,5737320295
12647,My Best Friend's Wedding,1997,4339624267
127758,My Blood Runs Cold,1965,88331612649
27696,My Bloody Valentine,1981,3139811512
144534,My Bloody Valentine,2009,5737320669
9217,My Blue Heaven,1990,8539120032
8797,My Blue Heaven,1950,2454324480
36999,My Boss's Daughter,2003,9600975859
127769,My Cousin Rachel,1952,25641800000000
7744,My Cousin Vinny,1992,24543602798
9377,My Dog Skip,2000,88392916093
573828,"MY DOG THE CHAMPION (DVD,SPE,WS,EXCL)",2014,1313264344
68924,My Dream Is Yours,1949,1256979669
127779,My Favorite Spy,1951,88709002500
10022,My Favorite Wife,1940,5393976462
9618,My Favorite Year,1982,8539654052
9043,My Fellow Americans,1996,8539145352
25259,My First Mister,2001,9736338912
8057,My Friend Flicka,1943,2454306842
65765,My Geisha,1962,883316755167
9145,My Giant,1998,5393925352
12886,My Girl,1991,4339650999
29631,My Girl 2,1994,4339607890
130613,My Kid Could Paint That,2007,4339622519
241900,My Left Foot,1989,3139813779
20935,My Life,1993,4339605853
168047,My Life in Ruins,2009,24543602446
89111,My Little Chickadee,1940,2519209098
901477,"MY LITTLE PONY (BD+DVD+DC,STD,WS)",2017,Scraping failed
111042,My Man Godfrey,,24934500000000
559453,My Man is A Loser,2014,3139820202
131007,My Mom's New Boyfriend,2008,4339626232
10691,My Name Is Bill W.,1989,1256974114
132150,My Name Is Khan,2010,2454367265
628833,My Old Lady,2014,25192281433
173071,My One and Only,2009,6593583086
347605,My Reputation,1946,1256979780
39459,My Side of the Mountain,1969,9736068132
45798,My Sister Eileen,1955,4339607327
168485,My Sister's Keeper,2009,88392920262
181843,My Soul to Take,2010,2519505393
12878,My Stepmother Is an Alien,1988,4339661029
5753,My Summer of Love,2005,2519274502
8948,My Super Ex-Girlfriend,2006,24543380634
6136,My Teacher's Wife,1995,3139869113
295995,My Week with Marilyn,2011,1313247019
29275,Mysterious Island,1961,85598200242
4994,Mystery Men,1999,2519214134
607,Mystery Science Theater 3000: The Movie,1996,826663142723
176157,Mystery Team,2008,3139812207
573862,Mystic Blade,2014,82528420160
10032,Mystic River,2003,883929096237
64943,Nacho Libre,2006,883929301003
50812,Nadine,1987,43396111653
16339,"Naked Gun 2 1/2: The Smell of Fear, The",1991,Scraping failed
16340,Naked Gun 33 1/3: The Final Insult,1994,Scraping failed
16338,Naked Gun: From the Files of Police Squad,1988,883929301010
43622,"Naked Jungle, The",1954,88331675499
89325,"Naked Prey , The",1966,715515027328
10802,"Naked Spur, The",1953,1256979246
129017,"Namesake, The",2007,24543456087
130761,Nancy Drew,2007,883929269921
217367,Nanny Insanity,2006,13131625493
61402,Nanny McPhee,2006,2519204680
178845,Nanny McPhee & the Big Bang,2010,2519208807
8419,Napoleon Dynamite,2004,24543246312
32994,Naqoyqatsi,2002,78693622092
33196,Narc,2003,883929313457
10358,"Narrow Margin, The",1952,5393972542
47482,NASCAR,2004,79405180942
16153,Nashville,1975,9736088214
142014,"National Health, The",1973,4339635505
138956,National Lampoon Presents Cattle Call,2006,3139823277
4762,National Lampoon's Animal House,1978,2519207293
9092,"NATIONAL LAMPOON'S CHRISTMAS (DVD,SPE,FF)",1989,883929075089
9921,National Lampoon's Christmas Vacation 2: Cousin Eddie's Island Adventure,2003,8539318242
9585,National Lampoon's European Vacation,1985,883929116126
6851,National Lampoon's Last Resort,1994,3139870463
14920,National Lampoon's Loaded Weapon 1,1993,794043489327
69376,National Lampoon's Pucked,2006,4339618326
9074,National Lampoon's Vacation,1983,883929130917
33049,National Security,2003,4339626364
9384,National Velvet,1944,1256950632
69140,"Nativity Story, The",2006,794043162718
341714,Natural Born Killers,1994,883929056972
9447,Natural Born Killers,1994,8539113692
748919,Natural Born Pranksters,2016,3139823767
141506,"Natural, The",1984,4339618454
15890,Naughty Girl,1956,13131106695
488002,Nebraska,2013,3242914644
160877,Necessary Evil,2008,3139811094
478505,Necessary Evil: Super-Villains of DC Comics,2013,88392941790
20173,Necessary Roughness,1991,9736325974
5526,Ned Kelly,2004,2519232892
241835,Needle,2011,3139814584
9184,"Negotiator, The",1998,883929073870
177140,Neighbor,2009,57373212295
533092,Neighbors,2014,2519219849
89521,Neighbors,1981,4339638772
351256,Neil Young Journeys,2011,43396407848
61405,Neil Young: Heart of Gold,2006,88392931378
8227,Nell,1994,24543110361
6539,Nemesis Game,2003,3139883232
804091,"NERVE (BD+DVD+DC,STD,WS)",2016,3139825096
89540,Nervous Ticks,1993,24822200000000
58587,"Net 2.0 , The",2006,4339613487
12448,"Net, The",1995,4339613548
9345,Network,1976,883929160730
32106,Nevada Smith,1966,88392930242
89553,"Nevadan, The",1950,43396372795
220165,Never Apologize,2008,88392916656
145266,Never Back Down,2008,3139823924
8602,Never Back Down,2004,2454312901
8018,Never Been Kissed,1999,24543057628
178714,Never Let Me Go,2010,24543714194
220169,Never Say Goodbye,1946,883316289662
334208,Never Say Never: The Deidre Hall Story,1995,4339640312
10309,Never So Few,1959,883929007509
144529,Never Surrender,2009,3139810830
220171,Never Too Late,1965,88331619767
9500,"NEVERENDING STORY II, THE: THE NEXT CHAPTER",1991,88392941329
9499,"NEVERENDING STORY, THE",1984,883929105878
185128,Neverwas,2007,78693673711
20914,"New Adventures of Pippi Longstocking, The",1988,4339605986
27697,New Best Friend,2002,4339608713
187301,"New Daughter, The",2009,1313216599
27816,"New Guy, The",2002,4339602614
144863,New in Town,2009,3139810983
9146,New Jack City,1991,883929244454
5628,New Jersey Drive,1995,1871381031
54521,"New Kids, The",1985,4339611170
16605,New Nightmare,1994,794043502224
61019,"New World (Theatrical), The",2005,65935221852
214399,New Year's Eve,2011,794043157837
217369,New York City Serenade,2007,1313161389
10351,New York Minute,2004,8539283952
7679,Newton Boys,1998,1313260621
128880,Next,2007,883929301133
138935,Next Avengers: Heroes of Tomorrow,2008,3139810136
16341,"Next Best Thing , The",2000,9736334224
168359,Next Day Air,2009,2519203622
16053,Next Friday,1999,883929340880
22215,"Next Karate Kid, The",1994,4339605993
9157,Next of Kin,1989,883929239597
187710,"Next Three Days, The",2010,3139813423
7913,Niagara,1953,24543834946
142041,Nick & Norah's Infinite Playlist,2008,4339628592
14619,Nick of Time,1995,883929313761
177114,Nickelodeon,1976,24835600000000
69865,Nicotina,2004,3139810359
10023,Night and Day,1946,1256959622
69866,Night at the Museum,2006,24543420965
169645,"NIGHT AT THE MUSEUM 2: BATTLE OF THE SMITHSONIAN (DVD,STD,WS)",2009,24543626008
623156,NIGHT AT THE MUSEUM 3: SECRET OF THE TOMB,2014,2454398971
347608,Night Flight,1933,88392918476
66347,"Night Listener, The",2006,78693671813
10365,Night Moves,1975,1256968872
89816,Night of Dark Shadows,1971,88392924704
89825,Night of the Creeps,1986,4339633224
40905,Night of the Demons,1988,1313127749
89829,"Night of the Generals, The",1967,4339603677
89830,"Night of the Grizzly, The",1966,887090038201
10657,"Night of the Iguana, The",1964,1256967742
10437,Night of the Lepus,1972,1256967597
14626,Night of the Living Dead,1990,4339677179
142461,Night of the Living Dead,2006,3139821890
179992,Night People,1954,2454384864
89799,Night School,1981,88331636867
9233,Night Shift,1982,1256981150
67181,Night Skies,2007,4339617004
491456,Night Train to Lisbon,2013,31398180012
8816,Night Watch,2006,24543545736
171950,Night Watcher,2008,3139811491
307066,Night Wolf,2011,3139815078
89852,"Nightcomers, The",1972,1223621170
602517,Nightcrawler,2014,25192268588
5479,Nighthawks,1981,Scraping failed
646209,"NIGHTLIGHT (DVD+DC,STD,WS)",2015,3139822054
130917,Nightmare Man,2007,3139822677
142815,Nights in Rodan,2008,883929113255
14837,Nights of Cabiria,1957,3742913842
89877,Nijinsky,1980,887090034708
139130,Nim's Island,2008,24543527527
168083,Nine,2009,4339635285
58586,Nine Lives,2005,4339613421
130443,"Nines, The",2007,4339622750
168088,Ninja Assassin,2009,883929049394
177139,Ninja's Creed,2010,5737321227
10413,Ninotchka,1939,88392944753
7070,Ninth Gate,2000,1223610435
443003,No,2013,4339642327
130846,No Country for Old Men,2007,3139813484
205201,"No Eres Tu, Soy Yo",2011,3139814074
708088,No Escape,2015,13132625140
36307,No Good Deed,2003,4339600692
179994,No Highway in the Sky,1951,24543878162
141582,No Man's Land: The Rise of Reeker,2008,3139810202
12949,No Mercy,1986,4339683759
451245,No One Lives,2012,1313260704
130502,No Reservations,2007,8539119994
41005,No Small Affair,1984,4339604628
185476,No Strings Attached,2011,883929301034
89986,No Time for Sergeants,1958,644827801121
6697,No Vacancy,1999,5737316489
554878,No Vacancy,2014,3139819737
16846,No Way Back,1996,4339629524
680283,No Way Jose,2015,4339645912
8708,No Way Out,1950,24543214571
27672,No Way to Treat a Lady,1968,9736067244
512070,Noah,2014,3242914944
143528,Nobel Son,2008,2454357612
34805,Nobody's Fool,1994,9736329412
103959,Nobody's Perfekt,1981,43396355026
217372,Noise,2011,616892960522
510641,Non-Stop,2014,2519218492
90014,None But the Lonely Heart,1944,88331627075
128713,Norbit,2007,88392934385
735278,"NORM OF THE NORTH (BD+DVD+DC,STD,WS)",2016,3139824097
45545,Normal Life,1996,79404377012
430351,North,1994,Scraping failed
10103,North by Northwest,1959,883929064953
10594,North Country,2005,1256959340
20174,North Dallas Forty,1979,883929303151
181629,North Star,1996,88392905715
37590,Northfork,2003,9736341994
672984,"NORTHMEN: A VIKING SAGA (BD,STD,WS)",2015,1313262876
25547,Not Another Teen Movie,2001,4339611312
601417,Not Cool,2014,1313262888
143313,Not Easily Broken,2009,4339630609
409159,Not Fade Away,2012,3242912934
205947,Not Forgotten,2009,1313831238
16533,Not One Less,2000,4339605275
173110,Not the Messiah (He's a Very Naughty Boy),2009,4339633995
138605,"Note , The",2007,4339626626
143636,"Note 2: Taking a Chance on Love, The",2009,4339630462
352591,"NOTE 3: NOTES FROM THE HEART HEALER (DVD,TF,AN)",2012,4339640206
44659,"NOTEBOOK, THE (BD+DC,STD,WS,EXCL)",2004,794043125867
70135,Notes on a Scandal,2006,2454343892
9168,Nothing But Trouble,1991,8539163762
24610,Nothing in Common,1986,1438175335
465881,Nothing Left to Fear,2013,1313261194
204705,Nothing Like the Holidays,2008,1313830698
144579,Notorious,2009,2454358241
181929,Notorious (Unrated),2009,2454358239
5098,Notting Hill,1999,2519206402
7227,Novocaine,2001,1223612350
405694,Now Is Good,2012,Scraping failed
465219,Now You See Me,2013,774212109522
443791,Now You See Me,2013,3139824563
761101,"NOW YOU SEE ME 2 (4K,STD,WS)",2016,3139825056
9524,"Now, Voyager",1942,1256950312
182245,Nowhere Boy,2009,4339635402
6329,Nowhere to Hide,1999,80646915412
13399,Nowhere to Run,1993,1438171665
128595,"Number 23 , The",2007,794043131561
6860,"Nun, The",2005,3139818586
10613,"Nun's Story, The",1959,1256969201
9568,Nuremberg,2000,Scraping failed
500610,Nurse,2014,3139819360
524247,NUT JOB,2014,25192200823
9774,Nuts,1987,1256975236
140079,Nutty Professor,1963,883929303168
4978,Nutty Professor,1996,2519500988
5095,Nutty Professor 2: The Klumps,2000,2519209222
8923,O Henry's Full House,1952,2454338177
90150,O Lucky Man,1973,8539120031
53585,O' Christmas Tree,1998,1223618185
162344,O'Horten,2007,4339630965
136610,"Object of Beauty, The",1991,1223612549
7874,"Object of My Affection, The",1998,2454302752
9782,Objective Burma,1945,1256952502
422229,Oblivion,2013,25192292514
145552,Observe and Report,2009,883929037827
144697,Obsessed,2009,4339629212
21680,Obsession,1976,4339604181
9522,Ocean's 11,1960,883929147090
10667,Ocean's Eleven,2001,883929016372
129214,Ocean's Thirteen,2001,883929167319
10256,Ocean's Twelve,2004,883929016365
145244,Octane,2007,57373205747
363464,October Baby,2012,24543832492
5619,October Sky,1999,2519202898
13400,"Odd Couple II, The",1998,97363357872
17097,"Odd Couple, The",1968,883929329670
319501,Ode to Billy Joe,1976,883929022335
15124,"Odessa File , The",1974,1438180025
185761,Of Boys and Men,2008,88392912976
190873,Of Gods and Men,2010,4339638096
380505,Of Two Minds,2012,43396410213
9838,Of Unknown Origin,1983,8539243262
51969,Off the Map,2003,4339606041
834063,"OFFICE CHRISTMAS PARTY (BD+DVD+DC,STD,WS)",2016,3242929773
8639,Office Space,1999,2454321496
394665,"OFFICER DOWN (BD,STD,WS)",2012,1313260100
128798,Offside,2007,4339617097
168171,Offspring,2009,3139811481
9615,"Oh, God!",1977,8539160472
10196,"Oh, God! Book 2",1980,8539337312
10194,"Oh, God! You Devil!",1984,8539337322
7668,Oklahoma,1955,2454304516
90266,Oklahoma Crude,1973,43396408647
90268,"Oklahoman, The",1957,88331612540
10702,Old Acquaintance,1943,1256967880
26384,Old Gringo,1989,4339650209
9296,"Old Man and the Sea, The",1958,883929143504
382023,Old School,2003,9736131444
33485,Old School,2003,3242925764
58011,Oliver Twist,2005,4339613065
13136,Oliver!,1968,4339602137
35546,Oliver's Story,1978,97360117844
9263,"Omega Man, The",1971,883929000500
7766,Omen 4: The Awakening,1991,24543202738
8938,"OMEN, THE 666 (DVD,STD,WS)",2006,24543401087
5839,On a Clear Day,2006,2519288522
45841,On a Clear Day You Can See Forever,1970,9736069274
90370,On an Island with You,1948,26574000000000
9218,On Deadly Ground,1994,8539132272
68925,On Moonlight Bay,1951,8539113724
6894,On Native Soil,2005,3139819884
334210,On Strike for Christmas,2010,4339637745
335089,On the Inside,2011,1313254929
9346,On the Town,1949,88392929315
23656,On the Waterfront,1954,715515101516
129019,Once,2007,24543477594
90399,Once Before I Die,1966,88331634089
6587,Once in the Life,2000,3139876172
90401,Once Upon a Honeymoon,1942,88331614021
31496,Once Upon a Time,1944,4339605289
9792,Once Upon a Time in America,1984,883929158300
569964,Once Upon a Time in America,1984,88392938860
1200,Once Upon a Time in China and America,1997,4897005038772
37791,Once Upon a Time in Mexico,2003,4339622732
596365,Once Upon a Time in Queens,2014,3139820677
35550,Once Upon a Time in the West,1968,883929301065
90404,Once Upon a Time in Vietnam,2013,3139819744
25164,"One , The",2001,4339629525
9764,One Crazy Summer,1986,8539244042
216568,One Day,2011,2519208273
13402,One False Move,1992,4339691179
9087,One Flew Over the Cuckoo's Nest,1975,883929004171
180008,One Foot in Hell,1960,24543827467
293594,One for the Money,2012,3139815155
38612,One From the Heart,1982,695026000129
8028,One Hour Photo,2002,24543811893
346616,One in the Chamber,2012,1313239009
418610,One Life,2012,88392930978
90438,One Minute to Zero,1952,88331628800
130908,One Missed Call,2008,88392901701
12783,One Night Stand,1997,79404346552
90490,One Trick Pony,1980,883316126226
4922,One True Thing,1998,2519204402
133481,"Onion Movie, The",2008,2454351894
14540,Only Angels Have Wings,1939,4339609469
528844,Only Lovers Left Alive,2014,4339644075
289141,Only the Strong Survive,2002,786936229974
90516,Only When I Laugh,1981,24822400000000
12879,Only You,1994,4339601681
406942,"Oogieloves in the Big Balloon Adventure, The",2012,3139816488
69272,Opal Dream,2006,2519266862
177144,Open House,2010,5737321268
426568,Open Road,2012,2519218480
204709,"Open Road, The",2009,1313831178
67675,Open Season,2006,4339615697
142040,Open Season 2,2009,4339625221
182253,Open Season 3,2010,4339636392
6700,Open Water,2004,3139816734
68151,Open Water 2,2006,3139820919
881079,"OPEN WATER 3 - CAGE DIVE (DVD,STD,WS)",2017,3139826646
10905,Operation Crossbow,1965,1256979617
220195,Operation Daybreak,1975,88331627614
9787,Operation Pacific,1951,8539243272
128053,Operation Secret,1952,88331623411
204713,Operation: Endgame,2010,1313217499
187305,Opposite Day,2009,1313223019
13403,"Opposite of Sex, The",1998,4339601839
26184,Orange County,2002,883929303212
429007,"Oranges, The",2011,2454384032
42331,Orca,1977,88392930322
25173,"Order , The",2001,1438180015
8213,"Order, The",2003,2454365794
30190,Ordinary Decent Criminal,1999,78693620787
20367,Ordinary People,1980,883929303236
5631,Orgazmo (Theatrical),1998,4895033712398
175580,Orgazmo (Unrated),1998,2519202815
20620,"Original Kings of Comedy, The",2000,9736339242
35527,Original Latin Kings of Comedy,2003,97368790025
14377,Orlando,1992,4339636813
167713,Orphan,2009,883929049400
131009,"Orphanage, The",2008,794043120794
90636,Orphans,1987,88331612628
8425,Oscar & Lucinda,1997,2454313086
187730,Oscura Seduccion,2010,3139813311
9535,Osmosis Jones,2001,8539213232
9308,Othello,1995,5393925302
131008,"Other Boleyn Girl, The",2008,4339626231
176855,"OTHER GUYS (BD,STD,WS)",2010,4339636534
10193,Other People's Money,1991,883316844106
90657,"Other Side of the Mountain Part 2, The",1978,24822500000000
90656,"Other Side of the Mountain, The",,24933700000000
528859,"OTHER WOMAN, THE (DVD+DC,STD,WS)",2014,2454393002
132106,Otis,2008,883929005444
615054,Ouija,2014,25192123641
175143,Our Family Wedding,2010,24543689706
261693,Our Idiot Brother,2011,1313236749
804084,Our Kind of Traitor,2016,3139824803
25017,Our Lady of the Assassins,2001,9736339794
90680,Our Little Girl,1935,26503700000000
7958,Our Man Flint,1966,2454304267
176719,Our Man in Havana,1960,4339628566
90682,Our Miss Brooks,1956,88331621276
90684,Our Modern Maidens,1929,88331627664
111081,Our Time,1974,883316246627
180998,Our Very Own,2006,78693673713
90695,Our Vines Have Tender Grapes,1945,88331622154
9219,Out for Justice,1991,8539114274
